Test #773 (Nodes: 50000, Elements: 10000): Tree Creation - 18652417 ns, DFS - 113708 ns, BFS - 35708 ns, List Creation - 289708 ns
Test #774 (Nodes: 50000, Elements: 10000): Tree Creation - 18758208 ns, DFS - 113000 ns, BFS - 35709 ns, List Creation - 337292 ns
Test #775 (Nodes: 50000, Elements: 10000): Tree Creation - 18570708 ns, DFS - 113250 ns, BFS - 35708 ns, List Creation - 353708 ns
Test #776 (Nodes: 50000, Elements: 10000): Tree Creation - 17989625 ns, DFS - 114250 ns, BFS - 35791 ns, List Creation - 297750 ns
Test #777 (Nodes: 50000, Elements: 10000): Tree Creation - 17790625 ns, DFS - 116208 ns, BFS - 38583 ns, List Creation - 285667 ns
Test #778 (Nodes: 50000, Elements: 30000): Tree Creation - 18781083 ns, DFS - 160000 ns, BFS - 113541 ns, List Creation - 1006042 ns
Test #779 (Nodes: 50000, Elements: 30000): Tree Creation - 19288666 ns, DFS - 536333 ns, BFS - 127208 ns, List Creation - 964000 ns
Test #780 (Nodes: 50000, Elements: 30000): Tree Creation - 18473500 ns, DFS - 166292 ns, BFS - 90291 ns, List Creation - 881667 ns
Test #781 (Nodes: 50000, Elements: 30000): Tree Creation - 18875292 ns, DFS - 149625 ns, BFS - 90000 ns, List Creation - 855458 ns
Test #782 (Nodes: 50000, Elements: 30000): Tree Creation - 18994708 ns, DFS - 147750 ns, BFS - 90000 ns, List Creation - 1040125 ns
Test #783 (Nodes: 50000, Elements: 30000): Tree Creation - 19558166 ns, DFS - 146042 ns, BFS - 89959 ns, List Creation - 890500 ns
Test #784 (Nodes: 50000, Elements: 30000): Tree Creation - 18337209 ns, DFS - 156459 ns, BFS - 90084 ns, List Creation - 977000 ns
Test #785 (Nodes: 50000, Elements: 30000): Tree Creation - 18009417 ns, DFS - 146875 ns, BFS - 90042 ns, List Creation - 892500 ns
Test #786 (Nodes: 50000, Elements: 30000): Tree Creation - 18617542 ns, DFS - 146792 ns, BFS - 106875 ns, List Creation - 877375 ns
Test #787 (Nodes: 50000, Elements: 30000): Tree Creation - 17745000 ns, DFS - 148125 ns, BFS - 89958 ns, List Creation - 889833 ns
Test #788 (Nodes: 50000, Elements: 30000): Tree Creation - 18456875 ns, DFS - 147584 ns, BFS - 90125 ns, List Creation - 873083 ns
Test #789 (Nodes: 50000, Elements: 30000): Tree Creation - 18490375 ns, DFS - 152250 ns, BFS - 90000 ns, List Creation - 872959 ns
Test #790 (Nodes: 50000, Elements: 30000): Tree Creation - 17663834 ns, DFS - 155125 ns, BFS - 89958 ns, List Creation - 874542 ns
Test #791 (Nodes: 50000, Elements: 30000): Tree Creation - 17998042 ns, DFS - 147000 ns, BFS - 90250 ns, List Creation - 879958 ns
Test #792 (Nodes: 50000, Elements: 30000): Tree Creation - 17739333 ns, DFS - 163209 ns, BFS - 91000 ns, List Creation - 960042 ns
Test #793 (Nodes: 50000, Elements: 30000): Tree Creation - 17801500 ns, DFS - 157542 ns, BFS - 90167 ns, List Creation - 885792 ns
Test #794 (Nodes: 50000, Elements: 30000): Tree Creation - 17791500 ns, DFS - 160375 ns, BFS - 90000 ns, List Creation - 903000 ns
Test #795 (Nodes: 50000, Elements: 30000): Tree Creation - 17730250 ns, DFS - 145875 ns, BFS - 99458 ns, List Creation - 872667 ns
Test #796 (Nodes: 50000, Elements: 30000): Tree Creation - 17592125 ns, DFS - 146541 ns, BFS - 97208 ns, List Creation - 878208 ns
Test #797 (Nodes: 50000, Elements: 30000): Tree Creation - 18344625 ns, DFS - 161125 ns, BFS - 90125 ns, List Creation - 877666 ns
Test #798 (Nodes: 50000, Elements: 30000): Tree Creation - 17334625 ns, DFS - 146042 ns, BFS - 89958 ns, List Creation - 869833 ns
Test #799 (Nodes: 50000, Elements: 30000): Tree Creation - 17680875 ns, DFS - 146625 ns, BFS - 90250 ns, List Creation - 883708 ns
Test #800 (Nodes: 50000, Elements: 30000): Tree Creation - 18278583 ns, DFS - 146250 ns, BFS - 90041 ns, List Creation - 899375 ns
Test #801 (Nodes: 50000, Elements: 30000): Tree Creation - 18364917 ns, DFS - 151375 ns, BFS - 89916 ns, List Creation - 881250 ns
Test #802 (Nodes: 50000, Elements: 30000): Tree Creation - 19356042 ns, DFS - 146792 ns, BFS - 90042 ns, List Creation - 871041 ns
Test #803 (Nodes: 50000, Elements: 30000): Tree Creation - 18706667 ns, DFS - 152333 ns, BFS - 90000 ns, List Creation - 907708 ns
Test #804 (Nodes: 50000, Elements: 30000): Tree Creation - 18823375 ns, DFS - 146709 ns, BFS - 90000 ns, List Creation - 890084 ns
Test #805 (Nodes: 50000, Elements: 30000): Tree Creation - 19439833 ns, DFS - 149667 ns, BFS - 93209 ns, List Creation - 918542 ns
Test #806 (Nodes: 50000, Elements: 30000): Tree Creation - 18020625 ns, DFS - 155625 ns, BFS - 89958 ns, List Creation - 885375 ns
Test #807 (Nodes: 50000, Elements: 30000): Tree Creation - 19204791 ns, DFS - 145875 ns, BFS - 89875 ns, List Creation - 871292 ns
Test #808 (Nodes: 50000, Elements: 30000): Tree Creation - 19047083 ns, DFS - 151167 ns, BFS - 89916 ns, List Creation - 902208 ns
Test #809 (Nodes: 50000, Elements: 30000): Tree Creation - 18469500 ns, DFS - 157833 ns, BFS - 93292 ns, List Creation - 894292 ns
Test #810 (Nodes: 50000, Elements: 30000): Tree Creation - 19744583 ns, DFS - 155875 ns, BFS - 89958 ns, List Creation - 897041 ns
Test #811 (Nodes: 50000, Elements: 30000): Tree Creation - 18962541 ns, DFS - 154417 ns, BFS - 89875 ns, List Creation - 893417 ns
Test #812 (Nodes: 50000, Elements: 30000): Tree Creation - 19175958 ns, DFS - 148458 ns, BFS - 89917 ns, List Creation - 876042 ns
Test #813 (Nodes: 50000, Elements: 30000): Tree Creation - 18972417 ns, DFS - 147292 ns, BFS - 90083 ns, List Creation - 868125 ns
Test #814 (Nodes: 50000, Elements: 30000): Tree Creation - 18811917 ns, DFS - 146084 ns, BFS - 90042 ns, List Creation - 875083 ns
Test #815 (Nodes: 50000, Elements: 30000): Tree Creation - 18969875 ns, DFS - 147833 ns, BFS - 90083 ns, List Creation - 874166 ns
Test #816 (Nodes: 50000, Elements: 30000): Tree Creation - 18764958 ns, DFS - 161208 ns, BFS - 103708 ns, List Creation - 866458 ns
Test #817 (Nodes: 50000, Elements: 30000): Tree Creation - 19090666 ns, DFS - 176916 ns, BFS - 95083 ns, List Creation - 869333 ns
Test #818 (Nodes: 50000, Elements: 30000): Tree Creation - 18539167 ns, DFS - 259958 ns, BFS - 177541 ns, List Creation - 884250 ns
Test #819 (Nodes: 50000, Elements: 30000): Tree Creation - 18609125 ns, DFS - 172084 ns, BFS - 91959 ns, List Creation - 874708 ns
Test #820 (Nodes: 50000, Elements: 30000): Tree Creation - 18090208 ns, DFS - 148625 ns, BFS - 91000 ns, List Creation - 873583 ns
Test #821 (Nodes: 50000, Elements: 30000): Tree Creation - 17856750 ns, DFS - 146916 ns, BFS - 90667 ns, List Creation - 867250 ns
Test #822 (Nodes: 50000, Elements: 30000): Tree Creation - 17675708 ns, DFS - 163459 ns, BFS - 109167 ns, List Creation - 862250 ns
Test #823 (Nodes: 50000, Elements: 30000): Tree Creation - 17759750 ns, DFS - 146708 ns, BFS - 102625 ns, List Creation - 880291 ns
Test #824 (Nodes: 50000, Elements: 30000): Tree Creation - 17761167 ns, DFS - 157834 ns, BFS - 90792 ns, List Creation - 927042 ns
Test #825 (Nodes: 50000, Elements: 30000): Tree Creation - 18126709 ns, DFS - 147000 ns, BFS - 98042 ns, List Creation - 876875 ns
Test #826 (Nodes: 50000, Elements: 30000): Tree Creation - 18349667 ns, DFS - 150541 ns, BFS - 95500 ns, List Creation - 872541 ns
Test #827 (Nodes: 50000, Elements: 30000): Tree Creation - 17554208 ns, DFS - 146833 ns, BFS - 90750 ns, List Creation - 870542 ns
Test #828 (Nodes: 50000, Elements: 30000): Tree Creation - 17617958 ns, DFS - 146084 ns, BFS - 90709 ns, List Creation - 875959 ns
Test #829 (Nodes: 50000, Elements: 30000): Tree Creation - 17605375 ns, DFS - 146625 ns, BFS - 90667 ns, List Creation - 880000 ns
Test #830 (Nodes: 50000, Elements: 30000): Tree Creation - 17738417 ns, DFS - 146667 ns, BFS - 90750 ns, List Creation - 868334 ns
Test #831 (Nodes: 50000, Elements: 30000): Tree Creation - 17373666 ns, DFS - 147334 ns, BFS - 90625 ns, List Creation - 874250 ns
Test #832 (Nodes: 50000, Elements: 30000): Tree Creation - 17584833 ns, DFS - 147583 ns, BFS - 90667 ns, List Creation - 883625 ns
Test #833 (Nodes: 50000, Elements: 30000): Tree Creation - 17498417 ns, DFS - 146500 ns, BFS - 90750 ns, List Creation - 869292 ns
Test #834 (Nodes: 50000, Elements: 30000): Tree Creation - 18039125 ns, DFS - 147666 ns, BFS - 90833 ns, List Creation - 894584 ns
Test #835 (Nodes: 50000, Elements: 30000): Tree Creation - 18118333 ns, DFS - 146750 ns, BFS - 90833 ns, List Creation - 880250 ns
Test #836 (Nodes: 50000, Elements: 30000): Tree Creation - 17779625 ns, DFS - 147541 ns, BFS - 96375 ns, List Creation - 875833 ns
Test #837 (Nodes: 50000, Elements: 30000): Tree Creation - 18835041 ns, DFS - 146583 ns, BFS - 100291 ns, List Creation - 874084 ns
Test #838 (Nodes: 50000, Elements: 30000): Tree Creation - 19770125 ns, DFS - 157500 ns, BFS - 90791 ns, List Creation - 939417 ns
Test #839 (Nodes: 50000, Elements: 30000): Tree Creation - 18898750 ns, DFS - 146708 ns, BFS - 94958 ns, List Creation - 862500 ns
Test #840 (Nodes: 50000, Elements: 30000): Tree Creation - 18549042 ns, DFS - 154000 ns, BFS - 105667 ns, List Creation - 869667 ns
Test #841 (Nodes: 50000, Elements: 30000): Tree Creation - 18348458 ns, DFS - 185833 ns, BFS - 114125 ns, List Creation - 865208 ns
Test #842 (Nodes: 50000, Elements: 30000): Tree Creation - 18284083 ns, DFS - 159667 ns, BFS - 113833 ns, List Creation - 886333 ns
Test #843 (Nodes: 50000, Elements: 30000): Tree Creation - 18916209 ns, DFS - 156541 ns, BFS - 98750 ns, List Creation - 876125 ns
Test #844 (Nodes: 50000, Elements: 30000): Tree Creation - 18322625 ns, DFS - 152083 ns, BFS - 94333 ns, List Creation - 864333 ns
Test #845 (Nodes: 50000, Elements: 30000): Tree Creation - 19351917 ns, DFS - 151333 ns, BFS - 140958 ns, List Creation - 870625 ns
Test #846 (Nodes: 50000, Elements: 30000): Tree Creation - 19176125 ns, DFS - 212875 ns, BFS - 90500 ns, List Creation - 874584 ns
Test #847 (Nodes: 50000, Elements: 30000): Tree Creation - 18325500 ns, DFS - 151416 ns, BFS - 98583 ns, List Creation - 878000 ns
Test #848 (Nodes: 50000, Elements: 30000): Tree Creation - 17859625 ns, DFS - 150542 ns, BFS - 90000 ns, List Creation - 863875 ns
Test #849 (Nodes: 50000, Elements: 30000): Tree Creation - 18562583 ns, DFS - 146625 ns, BFS - 98375 ns, List Creation - 867708 ns
Test #850 (Nodes: 50000, Elements: 30000): Tree Creation - 17835000 ns, DFS - 146667 ns, BFS - 98209 ns, List Creation - 868458 ns
Test #851 (Nodes: 50000, Elements: 30000): Tree Creation - 17723416 ns, DFS - 146667 ns, BFS - 90000 ns, List Creation - 906375 ns
Test #852 (Nodes: 50000, Elements: 30000): Tree Creation - 17653083 ns, DFS - 159417 ns, BFS - 89958 ns, List Creation - 885667 ns
Test #853 (Nodes: 50000, Elements: 30000): Tree Creation - 17992542 ns, DFS - 145833 ns, BFS - 90000 ns, List Creation - 870042 ns
Test #854 (Nodes: 50000, Elements: 30000): Tree Creation - 17751792 ns, DFS - 156000 ns, BFS - 97708 ns, List Creation - 923625 ns
Test #855 (Nodes: 50000, Elements: 30000): Tree Creation - 17616708 ns, DFS - 146000 ns, BFS - 94833 ns, List Creation - 871625 ns
Test #856 (Nodes: 50000, Elements: 30000): Tree Creation - 17635875 ns, DFS - 148625 ns, BFS - 89917 ns, List Creation - 871792 ns
Test #857 (Nodes: 50000, Elements: 30000): Tree Creation - 17428000 ns, DFS - 148000 ns, BFS - 140417 ns, List Creation - 874708 ns
Test #858 (Nodes: 50000, Elements: 30000): Tree Creation - 17937000 ns, DFS - 150333 ns, BFS - 94583 ns, List Creation - 865584 ns
Test #859 (Nodes: 50000, Elements: 30000): Tree Creation - 17506125 ns, DFS - 146708 ns, BFS - 90875 ns, List Creation - 871625 ns
Test #860 (Nodes: 50000, Elements: 30000): Tree Creation - 17878459 ns, DFS - 149458 ns, BFS - 103167 ns, List Creation - 887500 ns
Test #861 (Nodes: 50000, Elements: 30000): Tree Creation - 17480959 ns, DFS - 148084 ns, BFS - 90709 ns, List Creation - 874334 ns
Test #862 (Nodes: 50000, Elements: 30000): Tree Creation - 17388125 ns, DFS - 148500 ns, BFS - 90958 ns, List Creation - 877250 ns
Test #863 (Nodes: 50000, Elements: 30000): Tree Creation - 17555708 ns, DFS - 146875 ns, BFS - 90916 ns, List Creation - 864375 ns
Test #864 (Nodes: 50000, Elements: 30000): Tree Creation - 17497000 ns, DFS - 152167 ns, BFS - 100375 ns, List Creation - 891500 ns
Test #865 (Nodes: 50000, Elements: 30000): Tree Creation - 17582708 ns, DFS - 187250 ns, BFS - 95250 ns, List Creation - 930459 ns
Test #866 (Nodes: 50000, Elements: 30000): Tree Creation - 17852375 ns, DFS - 159875 ns, BFS - 107291 ns, List Creation - 863542 ns
Test #867 (Nodes: 50000, Elements: 30000): Tree Creation - 17875625 ns, DFS - 149625 ns, BFS - 91000 ns, List Creation - 870625 ns
Test #868 (Nodes: 50000, Elements: 30000): Tree Creation - 17716208 ns, DFS - 162167 ns, BFS - 90791 ns, List Creation - 872500 ns
Test #869 (Nodes: 50000, Elements: 30000): Tree Creation - 17715041 ns, DFS - 148875 ns, BFS - 90875 ns, List Creation - 2164209 ns
Test #870 (Nodes: 50000, Elements: 30000): Tree Creation - 17676667 ns, DFS - 151167 ns, BFS - 90916 ns, List Creation - 873416 ns
Test #871 (Nodes: 50000, Elements: 30000): Tree Creation - 17822209 ns, DFS - 158041 ns, BFS - 90875 ns, List Creation - 908459 ns
Test #872 (Nodes: 50000, Elements: 30000): Tree Creation - 17772834 ns, DFS - 149166 ns, BFS - 90875 ns, List Creation - 871334 ns
Test #873 (Nodes: 50000, Elements: 30000): Tree Creation - 17786000 ns, DFS - 150750 ns, BFS - 95250 ns, List Creation - 860500 ns
Test #874 (Nodes: 50000, Elements: 30000): Tree Creation - 17987375 ns, DFS - 149625 ns, BFS - 95458 ns, List Creation - 877333 ns
Test #875 (Nodes: 50000, Elements: 30000): Tree Creation - 17988666 ns, DFS - 158458 ns, BFS - 96583 ns, List Creation - 882041 ns
Test #876 (Nodes: 50000, Elements: 30000): Tree Creation - 17842792 ns, DFS - 152333 ns, BFS - 90875 ns, List Creation - 859375 ns
Test #877 (Nodes: 50000, Elements: 30000): Tree Creation - 17432584 ns, DFS - 149792 ns, BFS - 90833 ns, List Creation - 868042 ns
Test #878 (Nodes: 50000, Elements: 30000): Tree Creation - 17548959 ns, DFS - 156416 ns, BFS - 96375 ns, List Creation - 899833 ns
Test #879 (Nodes: 50000, Elements: 30000): Tree Creation - 17685459 ns, DFS - 198750 ns, BFS - 105667 ns, List Creation - 890750 ns
Test #880 (Nodes: 50000, Elements: 30000): Tree Creation - 18005292 ns, DFS - 146958 ns, BFS - 90083 ns, List Creation - 896334 ns
Test #881 (Nodes: 50000, Elements: 30000): Tree Creation - 18376208 ns, DFS - 147500 ns, BFS - 97542 ns, List Creation - 869916 ns
Test #882 (Nodes: 50000, Elements: 30000): Tree Creation - 18828334 ns, DFS - 147083 ns, BFS - 89958 ns, List Creation - 886791 ns
Test #883 (Nodes: 50000, Elements: 30000): Tree Creation - 18623875 ns, DFS - 146291 ns, BFS - 89958 ns, List Creation - 908458 ns
Test #884 (Nodes: 50000, Elements: 30000): Tree Creation - 19602083 ns, DFS - 149375 ns, BFS - 90000 ns, List Creation - 865792 ns
Test #885 (Nodes: 50000, Elements: 30000): Tree Creation - 19431500 ns, DFS - 146000 ns, BFS - 90000 ns, List Creation - 872583 ns
Test #886 (Nodes: 50000, Elements: 30000): Tree Creation - 18400291 ns, DFS - 154292 ns, BFS - 90000 ns, List Creation - 881125 ns
Test #887 (Nodes: 50000, Elements: 30000): Tree Creation - 19288833 ns, DFS - 155625 ns, BFS - 102959 ns, List Creation - 897500 ns
Test #888 (Nodes: 50000, Elements: 30000): Tree Creation - 31248125 ns, DFS - 146500 ns, BFS - 90000 ns, List Creation - 883750 ns
Test #889 (Nodes: 50000, Elements: 50000): Tree Creation - 17579125 ns, DFS - 317208 ns, BFS - 171000 ns, List Creation - 1761042 ns
Test #890 (Nodes: 50000, Elements: 50000): Tree Creation - 17625500 ns, DFS - 632542 ns, BFS - 311250 ns, List Creation - 1615958 ns
Test #891 (Nodes: 50000, Elements: 50000): Tree Creation - 17862625 ns, DFS - 301875 ns, BFS - 116959 ns, List Creation - 1496958 ns
Test #892 (Nodes: 50000, Elements: 50000): Tree Creation - 17276209 ns, DFS - 284667 ns, BFS - 116375 ns, List Creation - 1548083 ns
Test #893 (Nodes: 50000, Elements: 50000): Tree Creation - 17818667 ns, DFS - 281084 ns, BFS - 115375 ns, List Creation - 1477916 ns
Test #894 (Nodes: 50000, Elements: 50000): Tree Creation - 18233458 ns, DFS - 280375 ns, BFS - 115333 ns, List Creation - 1468625 ns
Test #895 (Nodes: 50000, Elements: 50000): Tree Creation - 19496875 ns, DFS - 281291 ns, BFS - 116583 ns, List Creation - 1753458 ns
Test #896 (Nodes: 50000, Elements: 50000): Tree Creation - 19372750 ns, DFS - 282667 ns, BFS - 116375 ns, List Creation - 1484708 ns
Test #897 (Nodes: 50000, Elements: 50000): Tree Creation - 18997917 ns, DFS - 284250 ns, BFS - 116250 ns, List Creation - 1472708 ns
Test #898 (Nodes: 50000, Elements: 50000): Tree Creation - 18149666 ns, DFS - 282084 ns, BFS - 116625 ns, List Creation - 1560875 ns
Test #899 (Nodes: 50000, Elements: 50000): Tree Creation - 18947417 ns, DFS - 282500 ns, BFS - 116917 ns, List Creation - 1444750 ns
Test #900 (Nodes: 50000, Elements: 50000): Tree Creation - 19241542 ns, DFS - 280083 ns, BFS - 115083 ns, List Creation - 1540375 ns
Test #901 (Nodes: 50000, Elements: 50000): Tree Creation - 18699208 ns, DFS - 280083 ns, BFS - 114875 ns, List Creation - 1506209 ns
Test #902 (Nodes: 50000, Elements: 50000): Tree Creation - 19736041 ns, DFS - 278625 ns, BFS - 114917 ns, List Creation - 1474625 ns
Test #903 (Nodes: 50000, Elements: 50000): Tree Creation - 18447458 ns, DFS - 281875 ns, BFS - 114958 ns, List Creation - 1513791 ns
Test #904 (Nodes: 50000, Elements: 50000): Tree Creation - 18491166 ns, DFS - 293375 ns, BFS - 115125 ns, List Creation - 1529625 ns
Test #905 (Nodes: 50000, Elements: 50000): Tree Creation - 17838333 ns, DFS - 282125 ns, BFS - 114875 ns, List Creation - 1547208 ns
Test #906 (Nodes: 50000, Elements: 50000): Tree Creation - 19245083 ns, DFS - 279167 ns, BFS - 115041 ns, List Creation - 1452083 ns
Test #907 (Nodes: 50000, Elements: 50000): Tree Creation - 18886958 ns, DFS - 280833 ns, BFS - 115333 ns, List Creation - 1479125 ns
Test #908 (Nodes: 50000, Elements: 50000): Tree Creation - 17956541 ns, DFS - 290958 ns, BFS - 115000 ns, List Creation - 1651375 ns
Test #909 (Nodes: 50000, Elements: 50000): Tree Creation - 18837417 ns, DFS - 279791 ns, BFS - 114917 ns, List Creation - 1494250 ns
Test #910 (Nodes: 50000, Elements: 50000): Tree Creation - 19120625 ns, DFS - 281750 ns, BFS - 114917 ns, List Creation - 1480417 ns
Test #911 (Nodes: 50000, Elements: 50000): Tree Creation - 17913667 ns, DFS - 280375 ns, BFS - 114875 ns, List Creation - 1452209 ns
Test #912 (Nodes: 50000, Elements: 50000): Tree Creation - 18026625 ns, DFS - 281208 ns, BFS - 114875 ns, List Creation - 1507542 ns
Test #913 (Nodes: 50000, Elements: 50000): Tree Creation - 17674875 ns, DFS - 367708 ns, BFS - 128709 ns, List Creation - 1490666 ns
Test #914 (Nodes: 50000, Elements: 50000): Tree Creation - 18033583 ns, DFS - 327042 ns, BFS - 118583 ns, List Creation - 1487291 ns
Test #915 (Nodes: 50000, Elements: 50000): Tree Creation - 18092583 ns, DFS - 290250 ns, BFS - 116958 ns, List Creation - 1434125 ns
Test #916 (Nodes: 50000, Elements: 50000): Tree Creation - 17641750 ns, DFS - 281167 ns, BFS - 114834 ns, List Creation - 1453375 ns
Test #917 (Nodes: 50000, Elements: 50000): Tree Creation - 17563875 ns, DFS - 299667 ns, BFS - 114750 ns, List Creation - 1459500 ns
Test #918 (Nodes: 50000, Elements: 50000): Tree Creation - 17619000 ns, DFS - 280459 ns, BFS - 130042 ns, List Creation - 1445250 ns
Test #919 (Nodes: 50000, Elements: 50000): Tree Creation - 17784208 ns, DFS - 336583 ns, BFS - 122083 ns, List Creation - 1458667 ns
Test #920 (Nodes: 50000, Elements: 50000): Tree Creation - 18640916 ns, DFS - 289833 ns, BFS - 121166 ns, List Creation - 1450000 ns
Test #921 (Nodes: 50000, Elements: 50000): Tree Creation - 18052542 ns, DFS - 281625 ns, BFS - 114958 ns, List Creation - 1454166 ns
Test #922 (Nodes: 50000, Elements: 50000): Tree Creation - 19531500 ns, DFS - 285125 ns, BFS - 114834 ns, List Creation - 1457416 ns
Test #923 (Nodes: 50000, Elements: 50000): Tree Creation - 18574666 ns, DFS - 295667 ns, BFS - 118625 ns, List Creation - 1447791 ns
Test #924 (Nodes: 50000, Elements: 50000): Tree Creation - 18292125 ns, DFS - 287292 ns, BFS - 115000 ns, List Creation - 1468791 ns
Test #925 (Nodes: 50000, Elements: 50000): Tree Creation - 18631791 ns, DFS - 279917 ns, BFS - 114916 ns, List Creation - 1456334 ns
Test #926 (Nodes: 50000, Elements: 50000): Tree Creation - 18028167 ns, DFS - 281083 ns, BFS - 119916 ns, List Creation - 1449125 ns
Test #927 (Nodes: 50000, Elements: 50000): Tree Creation - 18744084 ns, DFS - 298500 ns, BFS - 115500 ns, List Creation - 1516459 ns
Test #928 (Nodes: 50000, Elements: 50000): Tree Creation - 19164375 ns, DFS - 280250 ns, BFS - 114875 ns, List Creation - 1547333 ns
Test #929 (Nodes: 50000, Elements: 50000): Tree Creation - 18257917 ns, DFS - 280416 ns, BFS - 114833 ns, List Creation - 1566000 ns
Test #930 (Nodes: 50000, Elements: 50000): Tree Creation - 19479584 ns, DFS - 280708 ns, BFS - 118042 ns, List Creation - 1540667 ns
Test #931 (Nodes: 50000, Elements: 50000): Tree Creation - 18467041 ns, DFS - 281834 ns, BFS - 114917 ns, List Creation - 1533833 ns
Test #932 (Nodes: 50000, Elements: 50000): Tree Creation - 18279458 ns, DFS - 280375 ns, BFS - 114875 ns, List Creation - 1512208 ns
Test #933 (Nodes: 50000, Elements: 50000): Tree Creation - 18995083 ns, DFS - 283083 ns, BFS - 114917 ns, List Creation - 1534209 ns
Test #934 (Nodes: 50000, Elements: 50000): Tree Creation - 18345958 ns, DFS - 278750 ns, BFS - 115125 ns, List Creation - 1506083 ns
Test #935 (Nodes: 50000, Elements: 50000): Tree Creation - 18773625 ns, DFS - 280458 ns, BFS - 118125 ns, List Creation - 1527459 ns
Test #936 (Nodes: 50000, Elements: 50000): Tree Creation - 18596209 ns, DFS - 278667 ns, BFS - 115125 ns, List Creation - 1463708 ns
Test #937 (Nodes: 50000, Elements: 50000): Tree Creation - 18501208 ns, DFS - 288791 ns, BFS - 192750 ns, List Creation - 1490875 ns
Test #938 (Nodes: 50000, Elements: 50000): Tree Creation - 19187500 ns, DFS - 340958 ns, BFS - 118291 ns, List Creation - 1454709 ns
Test #939 (Nodes: 50000, Elements: 50000): Tree Creation - 18522208 ns, DFS - 337042 ns, BFS - 176625 ns, List Creation - 1453625 ns
Test #940 (Nodes: 50000, Elements: 50000): Tree Creation - 18265583 ns, DFS - 284042 ns, BFS - 114959 ns, List Creation - 1476833 ns
Test #941 (Nodes: 50000, Elements: 50000): Tree Creation - 18566333 ns, DFS - 281834 ns, BFS - 125167 ns, List Creation - 1457125 ns
Test #942 (Nodes: 50000, Elements: 50000): Tree Creation - 18883375 ns, DFS - 279417 ns, BFS - 123416 ns, List Creation - 1489333 ns
Test #943 (Nodes: 50000, Elements: 50000): Tree Creation - 18958625 ns, DFS - 282833 ns, BFS - 114708 ns, List Creation - 1446167 ns
Test #944 (Nodes: 50000, Elements: 50000): Tree Creation - 31875125 ns, DFS - 279125 ns, BFS - 114875 ns, List Creation - 1567083 ns
Test #945 (Nodes: 50000, Elements: 50000): Tree Creation - 28247209 ns, DFS - 280500 ns, BFS - 115375 ns, List Creation - 1500834 ns
Test #946 (Nodes: 50000, Elements: 50000): Tree Creation - 18739542 ns, DFS - 288083 ns, BFS - 124000 ns, List Creation - 1464875 ns
Test #947 (Nodes: 50000, Elements: 50000): Tree Creation - 18561000 ns, DFS - 293584 ns, BFS - 115000 ns, List Creation - 1485292 ns
Test #948 (Nodes: 50000, Elements: 50000): Tree Creation - 18796000 ns, DFS - 279958 ns, BFS - 114917 ns, List Creation - 1473833 ns
Test #949 (Nodes: 50000, Elements: 50000): Tree Creation - 18765583 ns, DFS - 287833 ns, BFS - 123208 ns, List Creation - 1465416 ns
Test #950 (Nodes: 50000, Elements: 50000): Tree Creation - 18330584 ns, DFS - 282417 ns, BFS - 114834 ns, List Creation - 1474625 ns
Test #951 (Nodes: 50000, Elements: 50000): Tree Creation - 17927333 ns, DFS - 281125 ns, BFS - 114875 ns, List Creation - 1441000 ns
Test #952 (Nodes: 50000, Elements: 50000): Tree Creation - 18150875 ns, DFS - 291875 ns, BFS - 114834 ns, List Creation - 1452000 ns
Test #953 (Nodes: 50000, Elements: 50000): Tree Creation - 17969541 ns, DFS - 279750 ns, BFS - 114750 ns, List Creation - 1462041 ns
Test #954 (Nodes: 50000, Elements: 50000): Tree Creation - 19172250 ns, DFS - 279750 ns, BFS - 118250 ns, List Creation - 1452583 ns
Test #955 (Nodes: 50000, Elements: 50000): Tree Creation - 18479916 ns, DFS - 281958 ns, BFS - 118500 ns, List Creation - 1464917 ns
Test #956 (Nodes: 50000, Elements: 50000): Tree Creation - 18359208 ns, DFS - 280875 ns, BFS - 118792 ns, List Creation - 1448167 ns
Test #957 (Nodes: 50000, Elements: 50000): Tree Creation - 18106583 ns, DFS - 289125 ns, BFS - 125333 ns, List Creation - 1453375 ns
Test #958 (Nodes: 50000, Elements: 50000): Tree Creation - 17709583 ns, DFS - 284333 ns, BFS - 114875 ns, List Creation - 1456334 ns
Test #959 (Nodes: 50000, Elements: 50000): Tree Creation - 17954208 ns, DFS - 280375 ns, BFS - 115000 ns, List Creation - 1461291 ns
Test #960 (Nodes: 50000, Elements: 50000): Tree Creation - 17983458 ns, DFS - 312250 ns, BFS - 117042 ns, List Creation - 1491167 ns
Test #961 (Nodes: 50000, Elements: 50000): Tree Creation - 17581541 ns, DFS - 280833 ns, BFS - 118750 ns, List Creation - 1454167 ns
Test #962 (Nodes: 50000, Elements: 50000): Tree Creation - 17594125 ns, DFS - 367959 ns, BFS - 120750 ns, List Creation - 1466042 ns
Test #963 (Nodes: 50000, Elements: 50000): Tree Creation - 17643208 ns, DFS - 287000 ns, BFS - 114541 ns, List Creation - 1443667 ns
Test #964 (Nodes: 50000, Elements: 50000): Tree Creation - 17990834 ns, DFS - 279667 ns, BFS - 123292 ns, List Creation - 1462250 ns
Test #965 (Nodes: 50000, Elements: 50000): Tree Creation - 17921584 ns, DFS - 333416 ns, BFS - 121125 ns, List Creation - 1479167 ns
